"product","categoria","idGuest","convidado","total"
"nerdcast","NerdCast",1212126369,"Mauricio Cid",4
"nerdcast","NerdCast",1212141293,"PH Santos",4
"nerdcast","NerdCast",1212126050,"Sérgio Sacani",4
"nerdcast","NerdCast",1212139640,"Américo Fazio",3
"nerdcast","NerdCast",1212133685,"André Gordirro",3
"nerdcast","NerdCast",1212125943,"Fábio Lugar",3
"nerdcast","NerdCast",1212125499,"Gabriel Dread",3
"nerdcast","NerdCast",1212123572,"Lady Lark",3
"nerdcast","NerdCast",1212130384,"Lucas Radaelli",3
"nerdcast","NerdCast",1212130299,"Marina Val",3
"nerdcast","NerdCast",1212140606,"Mila Laranjeira",3
"nerdcast","NerdCast",1212123647,"Rogério Bonfim",3
"nerdcast","NerdCast",1212141184,"Ale Santos",2
"nerdcast","NerdCast",1212126386,"Alek",2
"nerdcast","NerdCast",1212136729,"Alexander Stahlhoefer",2
"nerdcast","NerdCast",1212123648,"Alexandre Inagaki",2
"nerdcast","NerdCast",1212125306,"André Vianco",2
"nerdcast","NerdCast",1212133984,"Barbara Gutierrez",2
"nerdcast","NerdCast",1212126483,"Barbara Russell",2
"nerdcast","NerdCast",1212135982,"Daniel Jezini",2
"nerdcast","NerdCast",1212139552,"Emilio Dantas",2
"nerdcast","NerdCast",1212138690,"Erick Carvalho",2
"nerdcast","NerdCast",1212135105,"Fernando Reule",2
"nerdcast","NerdCast",1212126189,"Flávio Augusto",2
"nerdcast","NerdCast",1212123034,"Gica Yabu",2
"nerdcast","NerdCast",1212138174,"Guilherme Novaes",2
"nerdcast","NerdCast",1212123618,"Gustavo Guanabara",2
"nerdcast","NerdCast",1212123651,"Hell",2
"nerdcast","NerdCast",1212141847,"Ian SBF",2
"nerdcast","NerdCast",1212125928,"Ken Fujioka",2
"nerdcast","NerdCast",1212127968,"Leon Martins",2
"nerdcast","NerdCast",1212133985,"Lucas ""Marduk"" Rampinelli",2
"nerdcast","NerdCast",1212139639,"Luquinhaz",2
"nerdcast","NerdCast",1212142331,"Marcel Campos",2
"nerdcast","NerdCast",1212128722,"Marcos Pontes",2
"nerdcast","NerdCast",1212141723,"Mary Joe",2
"nerdcast","NerdCast",1212136384,"Mauricio Taborda",2
"nerdcast","NerdCast",1212130385,"Paulo Silveira",2
"nerdcast","NerdCast",1212123577,"Pollar",2
"nerdcast","NerdCast",1212141511,"Ricardo Alexandre",2
"nerdcast","NerdCast",1212126641,"Sandro Magaldi",2
"nerdcast","NerdCast",1212141331,"Thiago Romariz",2
"nerdcast","NerdCast",1212141033,"Tiago Abravanel",2
"nerdcast","NerdCast",1212124682,"Vinícius K-Max",2
"nerdcast","NerdCast",1212138704,"Vinícius Schiavini",2
"nerdcast","NerdCast",1212140607,"Vivi",2
"nerdcast","NerdCast",1212139782,"Yasodara Córdova",2
"nerdcast","NerdCast",1212136778,"Adriano Paciello",1
"nerdcast","NerdCast",1212141244,"Ale Ferreira",1
"nerdcast","NerdCast",1212138258,"Alessandro Ongaratto",1
"nerdcast","NerdCast",1212138289,"Aline Carvalho",1
"nerdcast","NerdCast",1212140884,"Aline Diniz",1
"nerdcast","NerdCast",1212139638,"Amanda Louzada",1
"nerdcast","NerdCast",1212142125,"Amora Bettany",1
"nerdcast","NerdCast",1212128837,"Ana Cecília Moraes",1
